YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2004,5,25,101.08,7.27,10.2,5.48,4.71,8.17,11.73,6.01,5.73
2004,5,26,101.18,6.06,6.73,4.77,1.96,6.77,7.61,5.18,2.43
2004,5,27,101.22,3.18,4.78,1.8,2.98,3.41,5.2,1.88,3.34
2004,5,28,101.07,2.42,4.48,0.35,4.12,2.57,4.8,0.37,4.43
2004,5,29,101.04,3.49,6.75,1.95,4.8,3.75,7.43,2.07,5.36
2004,5,30,101.02,6.26,7.01,5.29,1.72,6.87,7.79,5.74,2.05
2004,5,31,101.09,6.45,7.03,5.8,1.23,7.12,7.86,6.38,1.47
2004,6,1,101.18,6.63,7.12,6.34,0.78,7.4,7.98,7.06,0.93
2004,6,2,101.09,5.42,6.44,4.63,1.81,5.9,7.09,4.98,2.09
2004,6,3,100.97,3.55,4.77,2.5,2.26,3.75,5.12,2.6,2.52
2004,6,4,100.83,3.12,4.8,1.07,3.73,3.29,5.12,1.1,4.02
2004,6,5,100.69,5.35,6.88,4.24,2.64,5.82,7.66,4.51,3.16
2004,6,6,100.63,6.95,7.64,6.27,1.38,7.73,8.61,6.9,1.71
2004,6,7,100.53,6.29,7.82,3.13,4.69,7.31,9.07,3.67,5.39
2004,6,8,100.57,8.66,13.46,5.44,8.02,10.5,15.93,7.34,8.58
2004,6,9,100.66,8.19,13.76,0.97,12.79,9.32,16.01,1.02,14.99
2004,6,10,100.86,2.65,5.63,0.34,5.29,2.91,6.43,0.38,6.05
2004,6,11,101.06,6,6.75,4.61,2.14,6.77,7.61,5.17,2.43
2004,6,12,101.13,5.03,6.68,3.01,3.67,5.55,7.41,3.26,4.15
2004,6,13,101.06,5.2,6.79,3.34,3.45,5.63,7.44,3.53,3.91
2004,6,14,101.01,6.59,7.02,5.99,1.02,7.15,7.65,6.47,1.18
2004,6,15,100.98,4.62,6.38,3.98,2.4,4.88,6.88,4.16,2.72
2004,6,16,100.89,2.66,3.88,1.33,2.55,2.77,4.05,1.35,2.69
2004,6,17,100.88,2.5,3.83,0.84,2.98,2.61,4.04,0.88,3.16
2004,6,18,100.59,4.34,5.52,2.89,2.63,4.62,5.96,3.04,2.92
2004,6,19,100.35,8.33,9.96,5.07,4.89,9.4,11.55,5.44,6.11
2004,6,20,100.51,10.16,11.09,9.34,1.75,11.87,12.91,10.84,2.06
2004,6,21,100.64,7.45,9.29,6.52,2.77,8.46,10.71,7.39,3.33
2004,6,22,100.61,6.47,7,5.99,1.01,7.19,7.91,6.55,1.36
2004,6,23,100.51,5.67,6.09,5.02,1.07,6.17,6.66,5.41,1.24
2004,6,24,100.6,6.76,8.23,5.34,2.88,7.49,9.23,5.87,3.36
2004,6,25,100.57,4.72,7.55,1.61,5.94,5.17,8.41,1.69,6.72
2004,6,26,100.54,2.65,4.11,1.27,2.84,2.79,4.38,1.3,3.08
2004,6,27,100.45,6.84,8.44,4.66,3.78,7.61,9.59,5,4.59
2004,6,28,100.08,11.64,13.67,8.71,4.97,13.48,15.95,9.9,6.06
2004,6,29,99.26,17.27,20.32,13.98,6.34,20.4,24.12,16.33,7.8
2004,6,30,98.14,21.61,25.07,15.8,9.26,25.3,29.25,18.34,10.91
2004,7,1,99.49,16.92,20.19,14.6,5.59,19.91,23.67,17.26,6.41
2004,7,2,100.26,12.66,14.31,11.3,3.02,15.2,16.94,13.45,3.48
2004,7,3,100.46,10.97,12.31,8.75,3.56,13.34,14.8,10.94,3.86
2004,7,4,100.73,7.49,8.69,6.81,1.88,9.24,10.69,8.36,2.33
2004,7,5,100.88,5.17,7.34,3.74,3.6,5.99,8.73,4.18,4.54
2004,7,6,100.93,5.04,5.68,4.31,1.37,5.66,6.52,4.77,1.75
2004,7,7,101.06,3.72,4.98,2.87,2.12,4.01,5.5,3.03,2.47
2004,7,8,101.09,2.39,3.51,1.7,1.81,2.51,3.73,1.76,1.98
2004,7,9,101.05,1.41,2.16,0.23,1.94,1.47,2.27,0.23,2.04
2004,7,10,101,1.28,2.86,0.23,2.63,1.33,2.99,0.23,2.77
2004,7,11,100.93,2.36,4.07,0.93,3.14,2.48,4.34,0.97,3.37
2004,7,12,101.02,2.12,4.07,1.38,2.7,2.22,4.34,1.43,2.91
2004,7,13,101.04,2.09,2.95,1.35,1.6,2.18,3.1,1.39,1.71
2004,7,14,100.88,3.4,5.5,2.06,3.44,3.59,5.87,2.14,3.73
2004,7,15,101,7.6,9.44,5.97,3.47,8.34,10.49,6.4,4.09
2004,7,16,101.04,7.85,9.27,6.69,2.59,8.65,10.36,7.26,3.09
2004,7,17,100.96,6.19,7.2,4.95,2.26,6.7,7.79,5.27,2.52
2004,7,18,100.82,5.98,6.57,5.05,1.51,6.48,7.19,5.46,1.73
2004,7,19,100.93,7.12,9.68,6.02,3.66,7.85,10.89,6.55,4.34
2004,7,20,101.08,7.55,8.38,6.5,1.88,8.41,9.55,7.17,2.37
2004,7,21,101.2,8.93,9.8,8.04,1.76,10.19,11.29,9.09,2.2
2004,7,22,101.16,7.12,8.02,6.36,1.66,7.96,9.08,7.01,2.07
2004,7,23,101.01,5.66,6.21,5.04,1.16,6.16,6.82,5.44,1.38
2004,7,24,100.77,4.96,6.53,3.97,2.56,5.34,7.12,4.23,2.9
2004,7,25,100.62,6.77,7.72,6.12,1.6,7.41,8.55,6.65,1.9
2004,7,26,100.57,6.78,8.21,4.92,3.29,7.45,9.21,5.3,3.91
2004,7,27,100.82,4.83,7.2,2.64,4.55,5.23,7.95,2.79,5.16
2004,7,28,100.95,3.2,4.72,0.43,4.28,3.41,5.06,0.48,4.59
2004,7,29,100.96,4.76,6.27,3.6,2.67,5.13,6.91,3.82,3.09
2004,7,30,100.92,5.74,6.13,4.9,1.23,6.26,6.71,5.3,1.41
2004,7,31,100.82,3.22,4.61,2.19,2.41,3.4,4.97,2.28,2.69
2004,8,1,100.7,1.27,2.19,0.22,1.96,1.3,2.27,0.22,2.05
2004,8,2,100.6,1.82,3.96,0.14,3.82,1.91,4.2,0.14,4.05
2004,8,3,100.53,1.53,2.85,0.13,2.71,1.59,2.97,0.12,2.84
2004,8,4,100.49,1.34,2.83,0.07,2.76,1.38,2.94,0.08,2.86
2004,8,5,100.52,3.16,5.92,1.64,4.29,3.38,6.51,1.72,4.79
2004,8,6,100.58,5.68,6.77,4.98,1.79,6.27,7.64,5.47,2.17
2004,8,7,100.49,5.44,6.14,4.77,1.37,6.06,6.91,5.23,1.68
2004,8,8,100.44,5.95,6.95,5.04,1.91,6.6,7.81,5.54,2.27
2004,8,9,100.43,6.15,8,4.57,3.42,6.74,8.91,4.87,4.04
2004,8,10,100.27,6.67,7.24,5.04,2.2,7.27,7.95,5.36,2.59
2004,8,11,100.02,9.54,11.29,7.5,3.79,10.79,12.96,8.2,4.76
2004,8,12,100.17,11.24,12.17,10.37,1.8,12.98,14.06,11.86,2.2
2004,8,13,100.41,8.22,10.66,5.27,5.4,9.29,12.23,5.75,6.48
2004,8,14,100.54,3.23,5.3,0.29,5.02,3.48,5.79,0.3,5.49
2004,8,15,100.46,5.27,7.75,3.51,4.24,5.79,8.7,3.76,4.95
2004,8,16,100.32,5.54,6.98,4.88,2.1,6.02,7.74,5.25,2.49
2004,8,17,100.36,4.77,6.03,3.92,2.1,5.14,6.59,4.16,2.43
2004,8,18,100.54,4.57,6.42,2.21,4.21,4.95,7.07,2.3,4.77
2004,8,19,100.62,2.8,5.76,0.51,5.25,2.98,6.26,0.53,5.73
2004,8,20,100.72,3.12,5.19,0.77,4.42,3.31,5.62,0.8,4.82
2004,8,21,100.83,2.18,3.38,0.76,2.62,2.27,3.55,0.79,2.77
2004,8,22,100.74,5.85,8.88,3.52,5.35,6.38,9.92,3.71,6.21
2004,8,23,100.4,10.53,11.81,8.88,2.93,12.04,13.66,9.93,3.73
2004,8,24,100.17,11.86,12.73,10.91,1.82,13.84,14.88,12.67,2.21
2004,8,25,99.9,13.09,13.91,12.45,1.46,15.38,16.38,14.65,1.73
2004,8,26,99.94,11.96,13.56,10.48,3.09,13.88,15.69,12.03,3.65
2004,8,27,100.17,11.81,12.56,10.52,2.04,13.63,14.61,11.92,2.68
2004,8,28,100.42,10.12,12.23,9.3,2.92,11.71,14.2,10.71,3.49
2004,8,29,100.54,9.2,9.75,8.17,1.58,10.6,11.23,9.38,1.85
2004,8,30,100.67,8.62,9.67,7.38,2.28,9.84,11.11,8.38,2.73
2004,8,31,100.7,5.37,7.52,3.01,4.5,5.89,8.51,3.18,5.33
2004,9,1,100.69,3,5.75,0.39,5.36,3.23,6.35,0.41,5.94
2004,9,2,100.86,3.44,5.3,2.41,2.88,3.7,5.8,2.57,3.23
2004,9,3,100.95,4.05,4.73,3.62,1.11,4.34,5.1,3.89,1.21
2004,9,4,100.64,6.32,7.63,4.64,2.98,6.91,8.44,4.97,3.46
2004,9,5,100.4,8.93,10.16,8,2.16,10.05,11.59,8.88,2.71
2004,9,6,100.44,10.27,11.25,9.02,2.23,11.75,12.95,10.19,2.76
2004,9,7,100.69,10.86,12.17,9.56,2.61,12.45,14.12,10.72,3.41
2004,9,8,100.99,7.37,9.98,5.55,4.42,8.2,11.23,6.09,5.14
2004,9,9,101.04,6.45,7.73,5.53,2.2,7.05,8.5,6.04,2.46
2004,9,10,100.97,7.58,9.65,6.65,3,8.34,10.8,7.26,3.55
2004,9,11,100.81,11.39,15.49,9.2,6.3,12.94,17.91,10.23,7.68
2004,9,12,100.97,10.73,15.59,8.99,6.6,12.09,17.97,10.03,7.94
2004,9,13,101.15,7.58,9.86,4.41,5.45,8.35,10.98,4.69,6.3
2004,9,14,101.16,4.28,5.85,2.86,2.99,4.55,6.31,3,3.31
2004,9,15,101.12,5.45,6.45,4.15,2.3,5.88,7.05,4.38,2.66
2004,9,16,101.36,5.12,7.12,2.61,4.52,5.58,7.88,2.78,5.1
2004,9,17,101.38,6.9,7.38,6.45,0.94,7.62,8.2,7.12,1.09
2004,9,18,101.33,5.35,6.69,3.95,2.74,5.79,7.34,4.2,3.15
2004,9,19,101.31,5.74,6.09,5.17,0.91,6.19,6.59,5.53,1.05
2004,9,20,101.33,4.78,6.01,3.09,2.92,5.12,6.5,3.24,3.26
2004,9,21,101.27,4.59,5.41,3.12,2.29,4.91,5.83,3.27,2.55
2004,9,22,101.11,4.61,6.14,3.38,2.75,4.9,6.6,3.55,3.05
2004,9,23,101.03,3.59,4.99,2.38,2.61,3.78,5.34,2.48,2.86
2004,9,24,101.01,5.17,7.48,3.86,3.62,5.57,8.26,4.08,4.18
2004,9,25,100.98,6.84,7.45,6.02,1.43,7.53,8.21,6.57,1.65
2004,9,26,100.98,4.05,5.24,3.19,2.05,4.3,5.66,3.36,2.3
2004,9,27,100.95,1.83,2.83,0.92,1.91,1.91,2.98,0.98,2.01
2004,9,28,100.93,2.8,4.98,0.53,4.45,2.96,5.34,0.54,4.8
2004,9,29,101.17,5.69,7.89,4.4,3.49,6.19,8.77,4.71,4.05
2004,9,30,101.28,7.84,8.1,7.16,0.93,8.73,9.01,7.91,1.09
2004,10,1,101.18,7.3,10.22,5.91,4.3,8.08,11.55,6.44,5.12
2004,10,2,101.12,11.53,12.41,10.73,1.68,13.21,14.3,12.27,2.03
2004,10,3,101.13,12.2,13.12,10.84,2.28,13.92,15.12,12.3,2.81
2004,10,4,101.09,10.61,11.55,9.81,1.74,11.88,12.99,10.93,2.06
2004,10,5,101.09,10.38,10.91,9.77,1.14,11.69,12.32,11.02,1.3
2004,10,6,101.09,10.5,10.87,9.3,1.57,11.8,12.27,10.38,1.88
2004,10,7,100.94,8.02,8.85,6.93,1.92,8.84,9.83,7.55,2.27
2004,10,8,100.89,5.52,6.83,3.95,2.88,5.91,7.44,4.16,3.27
2004,10,9,101.09,6.48,9.29,4,5.29,7.06,10.32,4.21,6.11
2004,10,10,101.31,9.2,9.73,8.65,1.09,10.21,10.84,9.55,1.3
2004,10,11,101.34,7.33,8.48,6.3,2.19,7.96,9.34,6.77,2.56
2004,10,12,101.35,7.44,9.04,6.36,2.69,8.14,10.08,6.85,3.23
2004,10,13,101.46,9.68,10.44,8.59,1.84,10.79,11.72,9.55,2.16
2004,10,14,101.58,11.59,12.27,10.52,1.75,13.1,14,11.8,2.2
2004,10,15,101.42,11.48,11.85,10.95,0.91,13,13.5,12.3,1.2
2004,10,16,101.14,10.92,11.82,10.35,1.48,12.3,13.42,11.61,1.8
2004,10,17,100.91,11.73,13,10.8,2.2,13.36,15.02,12.22,2.8
2004,10,18,100.58,10.55,12.77,7.91,4.86,12.02,14.75,8.8,5.95
2004,10,19,100.6,9.52,11.89,4.27,7.62,10.79,13.68,4.7,8.98
2004,10,20,101.1,7.42,9.23,4.29,4.94,8.32,10.45,4.75,5.7
2004,10,21,101.46,9.34,10.09,8.74,1.35,10.53,11.5,9.79,1.71
2004,10,22,101.62,9.48,10.44,8.98,1.45,10.62,11.79,10.04,1.74
2004,10,23,101.51,10.91,11.99,10.12,1.88,12.38,13.67,11.45,2.22
2004,10,24,101.14,10.41,11.48,8.83,2.65,12.05,13.3,10.34,2.96
2004,10,25,101.29,4.98,7.91,2.77,5.14,5.51,9.12,2.97,6.15
2004,10,26,101.5,6.32,13.16,2.92,10.23,7.09,15.19,3.1,12.09
2004,10,27,101.64,12.52,13.01,11.77,1.24,14.4,14.98,13.51,1.48
2004,10,28,101.67,10.68,12.3,9.52,2.77,12.04,14.05,10.65,3.4
2004,10,29,101.58,8.98,9.76,8.26,1.5,10.05,10.98,9.19,1.79
2004,10,30,101.43,8.79,9.6,7.81,1.79,9.77,10.79,8.66,2.13
2004,10,31,101.29,7.09,7.72,6.23,1.48,7.78,8.53,6.76,1.78
2004,11,1,101.33,6.14,7.59,5.18,2.41,6.67,8.41,5.58,2.84
2004,11,2,101.51,7.98,9.16,7.3,1.88,8.81,10.22,8.02,2.2
2004,11,3,101.64,10.22,10.94,9.32,1.61,11.5,12.36,10.41,1.95
2004,11,4,101.56,10.22,10.98,9.12,1.86,11.45,12.34,10.2,2.13
2004,11,5,101.47,8.11,9.04,7.09,1.95,9.03,10.1,7.77,2.33
2004,11,6,101.46,7.34,7.96,6.76,1.2,8.09,8.84,7.36,1.48
2004,11,7,101.47,7.83,8.71,6.67,2.04,8.73,9.82,7.31,2.51
2004,11,8,101.47,8.44,8.96,7.77,1.2,9.59,10.22,8.81,1.41
2004,11,9,101.42,8.23,9.01,7.22,1.79,9.43,10.42,8.25,2.17
2004,11,10,101.45,7.2,8.65,6.18,2.47,8.09,9.94,6.88,3.06
2004,11,11,101.46,7.54,8.2,7,1.2,8.58,9.3,7.97,1.33
2004,11,12,101.66,8.37,8.87,7.37,1.51,9.53,10.11,8.41,1.7
2004,11,13,101.63,8.49,9.42,6.6,2.81,9.67,10.88,7.32,3.56
2004,11,14,101.49,6.88,7.38,6.04,1.34,7.59,8.18,6.55,1.63
2004,11,15,101.35,8.32,10.92,6.09,4.84,9.29,12.6,6.59,6.01
2004,11,16,101.39,13.49,14.02,11.53,2.49,15.62,16.24,13.37,2.88
2004,11,17,101.38,12.74,13.56,11.07,2.49,14.62,15.63,12.59,3.05
2004,11,18,101.34,12.1,13.05,11.09,1.97,13.89,15.12,12.6,2.52
2004,11,19,101.47,12.61,13.75,11.62,2.13,14.41,15.81,13.09,2.72
2004,11,20,101.55,11.34,11.9,10.91,0.99,12.78,13.46,12.27,1.2
2004,11,21,101.63,12.36,12.91,11.66,1.24,14.12,14.85,13.2,1.66
2004,11,22,101.59,12.2,12.87,11.48,1.38,14.1,14.87,13.34,1.52
2004,11,23,101.58,11.57,12.41,10.73,1.68,13.48,14.5,12.46,2.04
2004,11,24,101.67,10.53,10.98,10.02,0.96,12.35,12.93,11.59,1.34
2004,11,25,101.69,10.77,11.63,9.8,1.83,12.64,13.69,11.39,2.3
2004,11,26,101.72,10.21,11.63,9.23,2.4,11.81,13.48,10.68,2.8
2004,11,27,101.7,12.28,12.66,11.67,0.98,14.23,14.74,13.53,1.21
2004,11,28,101.63,11.47,12.02,11.01,1.02,13.1,13.79,12.56,1.23
2004,11,29,101.56,11.97,13.34,10.97,2.38,13.66,15.4,12.42,2.97
2004,11,30,101.54,13.04,13.73,12.02,1.7,15.04,15.9,13.87,2.03
2004,12,1,101.57,11.95,12.62,11.16,1.46,13.81,14.69,12.76,1.94
2004,12,2,101.28,15.39,17.8,12.91,4.9,18.23,21.44,15.09,6.35
2004,12,3,100.48,16.47,19.4,11.45,7.95,19.92,23.16,13.8,9.37
2004,12,4,100.9,12.43,16.14,8.72,7.43,14.52,19.07,9.87,9.2
2004,12,5,101.64,10.09,12.65,7.18,5.47,11.43,14.41,8.01,6.41
2004,12,6,102.06,11.33,12.69,9.91,2.77,12.81,14.44,11.11,3.33
2004,12,7,101.97,8.52,10.05,7.1,2.95,9.47,11.27,7.79,3.48
2004,12,8,101.78,6.73,8.04,5.12,2.91,7.36,8.91,5.51,3.41
2004,12,9,101.73,8.73,10.43,7.08,3.35,9.84,12.02,7.77,4.26
2004,12,10,101.82,10.42,10.67,10.2,0.48,11.99,12.31,11.72,0.59
2004,12,11,101.81,9.68,10.55,8.32,2.23,11.09,12.07,9.56,2.51
2004,12,12,101.77,9.09,12.34,7.72,4.62,10.52,14.23,8.93,5.3
2004,12,13,101.74,12.65,13.41,11.57,1.84,14.54,15.48,13.2,2.28
2004,12,14,101.51,10.16,11.47,8.89,2.57,11.59,13.05,10.24,2.81
2004,12,15,101.38,9.17,10.23,8.61,1.62,10.62,11.88,9.91,1.98
2004,12,16,101.51,11.05,11.52,10.35,1.16,12.8,13.37,12,1.37
2004,12,17,101.54,8.91,10.66,7.5,3.16,10.2,12.3,8.5,3.8
2004,12,18,101.32,7.27,7.62,6.91,0.71,8.34,8.88,7.82,1.05
2004,12,19,101.13,6.85,7.4,5.97,1.42,7.66,8.33,6.58,1.75
2004,12,20,101.26,8.55,11.3,5.49,5.81,9.7,13.02,6.01,7.01
2004,12,21,101.4,9.11,11.03,7.75,3.29,10.36,12.7,8.69,4.01
2004,12,22,101.37,7.09,8.35,5.98,2.38,7.97,9.41,6.67,2.74
2004,12,23,101.36,5.64,6.82,4.1,2.71,6.33,7.68,4.53,3.14
2004,12,24,101.53,6.96,8.2,5.94,2.27,7.87,9.25,6.71,2.54
2004,12,25,101.51,6.81,7.98,6.11,1.88,7.56,8.98,6.79,2.19
2004,12,26,101.41,4.79,6.06,3.78,2.28,5.18,6.59,4.05,2.55
2004,12,27,101.44,4.51,6.52,2.34,4.17,4.83,7.06,2.45,4.61
2004,12,28,101.42,5.45,10.38,1.12,9.27,5.89,11.39,1.13,10.26
2004,12,29,101.67,10.93,12.23,9.08,3.15,12.15,13.7,10.05,3.64
2004,12,30,101.64,8.54,10.23,6.13,4.1,9.41,11.41,6.59,4.81
2004,12,31,101.81,10.64,12.67,6.66,6,11.7,14.01,7.17,6.83
2005,1,1,101.98,11.22,12.29,10.09,2.2,12.2,13.44,10.9,2.54
2005,1,2,101.85,8.74,11.09,7.5,3.59,9.44,12.04,8.02,4.02
2005,1,3,101.56,7.46,8.56,6.09,2.48,8.45,9.44,7.01,2.43
2005,1,4,101.6,7.01,10.03,5.33,4.7,7.92,11.38,5.97,5.41
2005,1,5,101.68,9.18,9.97,8.1,1.87,10.38,11.35,9.22,2.12
2005,1,6,101.69,7.95,9.5,7,2.5,8.99,10.89,7.88,3.02
2005,1,7,101.69,8.19,8.91,7.27,1.64,9.48,10.27,8.31,1.96
2005,1,8,101.66,8.73,9.88,7.19,2.7,9.91,11.15,8.16,2.99
2005,1,9,101.63,9.7,10.41,9.29,1.12,10.98,11.87,10.44,1.43
2005,1,10,101.59,6.97,9.01,5.39,3.62,7.76,10.12,5.87,4.26
2005,1,11,101.64,7.43,10.19,4.29,5.9,8.22,11.35,4.74,6.61
2005,1,12,101.57,10.24,11.45,9.14,2.3,11.52,13,10.26,2.74
2005,1,13,101.25,6.22,10.41,1.55,8.86,6.88,11.55,1.68,9.88
2005,1,14,101.36,8.15,9.3,6.45,2.84,8.87,10.22,6.91,3.31
2005,1,15,101.48,8.13,10.76,6.28,4.48,8.82,11.84,6.73,5.12
2005,1,16,101.72,10.61,11.47,9.41,2.05,11.56,12.56,10.13,2.43
2005,1,17,101.89,9.29,11.28,7.99,3.3,10.05,12.34,8.56,3.78
2005,1,18,101.82,7.09,8.48,6.11,2.38,7.62,9.22,6.54,2.68
2005,1,19,101.86,5.72,6.21,5.3,0.91,6.12,6.73,5.64,1.09
2005,1,20,102.12,7.68,9.02,5.95,3.05,8.46,10.04,6.42,3.62
2005,1,21,102.2,9.07,9.88,8.45,1.44,10.18,11.33,9.47,1.86
2005,1,22,101.95,8.29,9.98,7.1,2.88,9.42,11.45,7.98,3.46
2005,1,23,101.76,5.21,6.95,3.6,3.35,5.72,7.69,3.87,3.82
2005,1,24,101.63,5.79,6.88,4.8,2.09,6.3,7.59,5.16,2.43
2005,1,25,101.28,4.2,6.98,2.38,4.59,4.52,7.66,2.51,5.15
2005,1,26,101.21,3.21,5.68,2.04,3.64,3.43,6.16,2.15,4.02
2005,1,27,101.12,3.95,5.23,2.38,2.85,4.23,5.66,2.49,3.16
2005,1,28,101.07,2.54,3.42,1.22,2.2,2.66,3.57,1.27,2.3
2005,1,29,101.23,2.32,3.09,1.55,1.54,2.38,3.2,1.57,1.62
2005,1,30,101.31,2.59,6.48,0.3,6.18,2.73,6.97,0.3,6.66
2005,1,31,101.39,6.45,8.34,5.02,3.33,6.88,9.05,5.24,3.8
2005,2,1,101.47,7.75,9.12,6.15,2.97,8.3,9.81,6.51,3.3
2005,2,2,101.7,7.71,8.45,6.96,1.49,8.28,9.12,7.45,1.68
2005,2,3,101.74,6.53,7.68,5.6,2.08,7.08,8.44,6.04,2.4
2005,2,4,101.59,5.96,7.23,4.9,2.34,6.49,7.92,5.3,2.62
2005,2,5,101.58,5.89,7.1,4.96,2.14,6.45,7.86,5.37,2.49
2005,2,6,101.7,7.38,8.41,6.51,1.91,8.22,9.48,7.16,2.32
2005,2,7,101.87,7.18,8,6.17,1.83,8.01,8.95,6.85,2.09
2005,2,8,101.91,8.12,8.68,7.62,1.05,9.08,9.77,8.5,1.27
2005,2,9,101.85,8.75,9.3,7.88,1.43,9.92,10.6,8.91,1.7
2005,2,10,101.88,6.89,7.61,6.21,1.41,7.7,8.56,6.98,1.59
2005,2,11,101.95,10.7,12.46,7.69,4.78,12.13,14.21,8.53,5.69
2005,2,12,101.82,7.43,10.83,6.05,4.78,8.22,12.22,6.59,5.64
2005,2,13,101.77,8.66,10.18,6.61,3.57,9.65,11.6,7.25,4.34
2005,2,14,101.61,8.98,10.12,7.93,2.2,10.23,11.54,8.96,2.58
2005,2,15,101.5,7.28,8.53,5.95,2.58,8.33,9.73,6.66,3.08
2005,2,16,101.37,5.53,5.91,4.51,1.41,6.18,6.6,5.12,1.48
2005,2,17,101.29,4.43,6.49,1.87,4.62,4.84,7.2,1.95,5.24
2005,2,18,101.31,2.62,4.88,1.12,3.75,2.77,5.21,1.16,4.05
2005,2,19,101.54,8.24,10.35,4.12,6.23,8.92,11.25,4.32,6.93
2005,2,20,101.8,9.81,11.05,8.81,2.23,10.59,12.08,9.39,2.68
2005,2,21,101.81,8.38,9.3,7.21,2.09,9.01,10.04,7.67,2.36
2005,2,22,101.61,4.25,6.89,1.45,5.45,4.48,7.41,1.48,5.94
2005,2,23,101.38,2.64,3.58,1.34,2.23,2.74,3.66,1.43,2.23
2005,2,24,101.18,4.88,6.08,3.08,3,5.24,6.56,3.27,3.3
2005,2,25,101.33,2.7,3.99,1.41,2.59,2.84,4.27,1.45,2.81
2005,2,26,101.51,5.33,11.33,2.08,9.24,5.79,12.65,2.2,10.46
2005,2,27,101.55,7.94,10.77,4,6.77,8.73,11.97,4.29,7.68
2005,2,28,101.44,6.41,9.42,3.34,6.09,6.95,10.41,3.48,6.93
2005,3,1,101.76,9.78,10.55,9.11,1.45,10.83,11.7,10.04,1.66
2005,3,2,101.68,5.48,9.31,2.12,7.2,6.05,10.39,2.27,8.12
2005,3,3,101.69,6.8,11.29,3.89,7.4,7.29,12.34,4.05,8.3
2005,3,4,102.15,11.32,12.35,9.73,2.62,12.3,13.55,10.42,3.12
2005,3,5,102.47,10.06,11.7,8.97,2.72,10.84,12.64,9.64,3
2005,3,6,102.49,10.77,12.16,9.82,2.34,11.66,13.2,10.59,2.62
2005,3,7,102.37,9.05,9.93,7.98,1.95,9.8,10.85,8.57,2.29
2005,3,8,102.03,7.84,9.16,6.92,2.23,8.56,9.98,7.52,2.45
2005,3,9,101.71,7.33,7.95,6.63,1.32,8.15,8.8,7.34,1.46
2005,3,10,101.41,5.82,7.39,3.1,4.29,6.44,8.2,3.26,4.95
2005,3,11,101.39,3.67,4.55,3.07,1.48,3.87,4.84,3.19,1.66
2005,3,12,101.4,6.95,11.04,4.31,6.73,7.55,12.15,4.59,7.56
2005,3,13,101.79,11.41,12.95,10.23,2.72,12.45,14.28,11.05,3.23
2005,3,14,101.81,9.85,11.13,8.13,3,10.65,12.1,8.78,3.32
2005,3,15,101.69,7.88,9.65,6.91,2.75,8.66,10.88,7.53,3.34
2005,3,16,101.73,8.31,9.77,7.24,2.53,9.27,11,8.01,2.99
2005,3,17,101.51,6.88,8.16,5.66,2.5,7.76,9.3,6.37,2.94
2005,3,18,101.67,13.18,14.59,8.48,6.1,15.08,16.64,9.66,6.98
2005,3,19,101.81,11.84,12.92,10.98,1.94,13.26,14.55,12.28,2.27
2005,3,20,101.64,8.93,10.73,7.84,2.89,10.01,11.98,8.74,3.25
2005,3,21,101.47,8.82,9.49,7.67,1.81,9.98,10.7,8.78,1.92
2005,3,22,101.18,5.63,7.29,3.71,3.58,6.62,8.34,4.62,3.72
2005,3,23,101.24,5.01,10.37,1.97,8.39,5.56,11.48,2.09,9.39
2005,3,24,101.66,11.05,13.72,9.52,4.21,12.25,15.42,10.44,4.99
2005,3,25,101.87,11.95,13.55,9.99,3.55,13.23,15.22,10.98,4.24
2005,3,26,101.62,8.96,9.93,7.9,2.03,9.96,10.91,8.72,2.19
2005,3,27,101.39,7.06,8.41,5.84,2.57,8.05,9.57,6.7,2.88
2005,3,28,101.35,3.45,6.62,0.23,6.38,3.84,7.45,0.26,7.19
2005,3,29,101.17,2.42,3.56,0.96,2.6,2.7,3.92,1.05,2.87
2005,3,30,101.13,7.73,10.31,1.92,8.39,8.54,11.55,2.12,9.45
2005,3,31,101.03,5.73,6.68,4.56,2.12,6.32,7.48,5.08,2.41
2005,4,1,101.08,3.51,6,2.31,3.69,3.84,6.69,2.45,4.23
2005,4,2,101.18,5.34,7.67,1.74,5.94,5.8,8.44,1.83,6.61
2005,4,3,101.44,9.86,12.71,5.78,6.93,10.98,14.41,6.3,8.12
2005,4,4,101.89,12.35,13.38,10.16,3.22,13.9,15.2,11.2,4
2005,4,5,101.78,9.53,10.42,8.95,1.47,10.49,11.48,9.86,1.63
2005,4,6,101.43,7.06,9.09,5.09,4,7.78,10.07,5.52,4.54
2005,4,7,101.32,3.94,7.25,0.55,6.7,4.36,8.09,0.57,7.52
2005,4,8,101.35,5.37,7.42,3.91,3.52,5.9,8.22,4.27,3.95
2005,4,9,101.36,6.7,7.73,5.8,1.93,7.41,8.59,6.41,2.17
2005,4,10,101.37,3.48,7.39,0.17,7.22,3.8,8.2,0.17,8.03
2005,4,11,101.32,2.45,3.92,1.18,2.74,2.59,4.2,1.23,2.97
2005,4,12,101.34,2.34,3.7,0.17,3.53,2.46,3.93,0.18,3.75
2005,4,13,101.46,6.35,9.85,3.67,6.17,6.92,10.89,3.9,6.98
2005,4,14,101.65,8.2,9.28,7.01,2.27,8.93,10.16,7.55,2.6
